num_particles,inertia,cognition,social,gen,epoch_stop,solution_found,fitness
40, 0.5, 2.0, 2.2, 18, 180, [1. 3.], 9.106487921767742e-21
40, 0.5, 2.0, 2.2, 19, 173, [1. 3.], 5.375489112515038e-24
40, 0.5, 2.0, 2.3, 0, 222, [1. 3.], 1.3141412939023374e-24
40, 0.5, 2.0, 2.3, 1, 195, [1. 3.], 2.4162777972483383e-23
40, 0.5, 2.0, 2.3, 2, 202, [1. 3.], 1.6848688428936675e-24
40, 0.5, 2.0, 2.3, 3, 214, [1. 3.], 2.1746889083661318e-23
40, 0.5, 2.0, 2.3, 4, 195, [1. 3.], 3.380527526456e-20
40, 0.5, 2.0, 2.3, 5, 195, [1. 3.], 7.7200105441026625e-22
40, 0.5, 2.0, 2.3, 6, 176, [1. 3.], 4.214248557952944e-20
40, 0.5, 2.0, 2.3, 7, 213, [1. 3.], 3.9129713022712606e-22
40, 0.5, 2.0, 2.3, 8, 213, [1. 3.], 1.0585807096674752e-21
40, 0.5, 2.0, 2.3, 9, 225, [1. 3.], 7.7058615349066185e-25
40, 0.5, 2.0, 2.3, 10, 250, [1. 3.], 2.66634985964702e-28
40, 0.5, 2.0, 2.3, 11, 211, [1. 3.], 8.56726995439019e-23
40, 0.5, 2.0, 2.3, 12, 200, [1. 3.], 3.690890225711746e-22
40, 0.5, 2.0, 2.3, 13, 251, [1. 3.], 1.3773511405158866e-26
40, 0.5, 2.0, 2.3, 14, 223, [1. 3.], 3.703544177831606e-26
40, 0.5, 2.0, 2.3, 15, 188, [1. 3.], 1.97126229700053e-21
40, 0.5, 2.0, 2.3, 16, 209, [1. 3.], 2.2734158761737183e-24
40, 0.5, 2.0, 2.3, 17, 236, [1. 3.], 5.638455895270462e-24
40, 0.5, 2.0, 2.3, 18, 194, [1. 3.], 8.464467952027285e-22
40, 0.5, 2.0, 2.3, 19, 257, [1. 3.], 3.549874073494553e-27
40, 0.5, 2.0, 2.4, 0, 232, [1. 3.], 6.526109717070737e-23
40, 0.5, 2.0, 2.4, 1, 252, [1. 3.], 2.20794278762309e-26
40, 0.5, 2.0, 2.4, 2, 226, [1. 3.], 8.674014746666262e-25
40, 0.5, 2.0, 2.4, 3, 313, [1. 3.], 2.8398992587956425e-29
40, 0.5, 2.0, 2.4, 4, 266, [1. 3.], 1.0887896079183856e-23
40, 0.5, 2.0, 2.4, 5, 255, [1. 3.], 2.5826121167856285e-23
40, 0.5, 2.0, 2.4, 6, 328, [1. 3.], 0.0
40, 0.5, 2.0, 2.4, 7, 244, [1. 3.], 4.909012782291602e-24
40, 0.5, 2.0, 2.4, 8, 245, [1. 3.], 4.061410927485118e-25
40, 0.5, 2.0, 2.4, 9, 304, [1. 3.], 1.0255191767873153e-28
40, 0.5, 2.0, 2.4, 10, 230, [1. 3.], 1.3100597054906185e-21
40, 0.5, 2.0, 2.4, 11, 287, [1. 3.], 7.888609052210118e-30
40, 0.5, 2.0, 2.4, 12, 254, [1. 3.], 4.248568177248803e-26
40, 0.5, 2.0, 2.4, 13, 282, [1. 3.], 5.593023818016974e-28
40, 0.5, 2.0, 2.4, 14, 235, [1. 3.], 1.4011915662566695e-22
40, 0.5, 2.0, 2.4, 15, 272, [1. 3.], 6.99814286239664e-26
40, 0.5, 2.0, 2.4, 16, 266, [1. 3.], 7.348334784303257e-24
40, 0.5, 2.0, 2.4, 17, 279, [1. 3.], 1.880644398046892e-27
40, 0.5, 2.0, 2.4, 18, 300, [1. 3.], 6.216223933141573e-28
40, 0.5, 2.0, 2.4, 19, 274, [1. 3.], 2.5148885658445856e-27
40, 0.5, 2.0, 2.5, 0, 307, [1. 3.], 1.091987728914242e-22
40, 0.5, 2.0, 2.5, 1, 339, [1. 3.], 1.34106353887572e-29
40, 0.5, 2.0, 2.5, 2, 272, [1. 3.], 2.145701662201152e-27
40, 0.5, 2.0, 2.5, 3, 400, [1. 3.], 1.9721522630525295e-29
40, 0.5, 2.0, 2.5, 4, 364, [1. 3.], 7.888609052210118e-31
40, 0.5, 2.0, 2.5, 5, 336, [1. 3.], 7.131302583197947e-28
40, 0.5, 2.0, 2.5, 6, 390, [1. 3.], 0.0
40, 0.5, 2.0, 2.5, 7, 327, [1. 3.], 1.5777218104420236e-29
40, 0.5, 2.0, 2.5, 8, 272, [1. 3.], 6.2208190479144854e-24
40, 0.5, 2.0, 2.5, 9, 335, [1. 3.], 2.048338082696059e-24
40, 0.5, 2.0, 2.5, 10, 356, [1. 3.], 0.0
40, 0.5, 2.0, 2.5, 11, 318, [1. 3.], 1.178005989766537e-26
40, 0.5, 2.0, 2.5, 12, 268, [1. 3.], 1.4783450579068066e-24
40, 0.5, 2.0, 2.5, 13, 329, [1. 3.], 5.593023818016974e-28
40, 0.5, 2.0, 2.5, 14, 353, [1. 3.], 1.5777218104420236e-29
40, 0.5, 2.0, 2.5, 15, 326, [1. 3.], 2.0510383535746307e-28
40, 0.5, 2.0, 2.5, 16, 304, [1. 3.], 4.838281146946771e-25
40, 0.5, 2.0, 2.5, 17, 293, [1. 3.], 4.6994021845826115e-26
40, 0.5, 2.0, 2.5, 18, 363, [1. 3.], 9.190229545824788e-28
40, 0.5, 2.0, 2.5, 19, 317, [1. 3.], 5.758684608113386e-28
40, 0.5, 2.0, 2.6, 0, 377, [1. 3.], 3.93645536009811e-24
40, 0.5, 2.0, 2.6, 1, 415, [1. 3.], 1.0996721018780905e-26
40, 0.5, 2.0, 2.6, 2, 503, [1. 3.], 0.0
40, 0.5, 2.0, 2.6, 3, 577, [1. 3.], 0.0
40, 0.5, 2.0, 2.6, 4, 476, [1. 3.], 0.0
40, 0.5, 2.0, 2.6, 5, 370, [1. 3.], 2.0251952703195903e-24
40, 0.5, 2.0, 2.6, 6, 379, [1. 3.], 1.1251972741883267e-24
40, 0.5, 2.0, 2.6, 7, 410, [1. 3.], 1.0807394401527862e-28
40, 0.5, 2.0, 2.6, 8, 434, [1. 3.], 4.1020767071492614e-29
40, 0.5, 2.0, 2.6, 9, 479, [1. 3.], 3.1554436208840472e-30
40, 0.5, 2.0, 2.6, 10, 453, [1. 3.], 1.4199496293978212e-29
40, 0.5, 2.0, 2.6, 11, 446, [1. 3.], 6.310887241768095e-30
40, 0.5, 2.0, 2.6, 12, 399, [1. 3.], 1.2937318845624594e-28
40, 0.5, 2.0, 2.6, 13, 467, [1. 3.], 0.0
40, 0.5, 2.0, 2.6, 14, 397, [1. 3.], 3.1869980570928877e-28
40, 0.5, 2.0, 2.6, 15, 401, [1. 3.], 1.020699236656415e-25
40, 0.5, 2.0, 2.6, 16, 394, [1. 3.], 3.944304526105059e-30
40, 0.5, 2.0, 2.6, 17, 474, [1. 3.], 9.150786500563737e-29
40, 0.5, 2.0, 2.6, 18, 408, [1. 3.], 8.609880355071794e-25
40, 0.5, 2.0, 2.6, 19, 414, [1. 3.], 1.374590127347613e-26
40, 0.5, 2.0, 2.7, 0, 630, [1. 3.], 7.888609052210118e-31
40, 0.5, 2.0, 2.7, 1, 617, [1. 3.], 6.3818847232379855e-28
40, 0.5, 2.0, 2.7, 2, 766, [1. 3.], 0.0
40, 0.5, 2.0, 2.7, 3, 580, [1. 3.], 3.155443620884047e-29
40, 0.5, 2.0, 2.7, 4, 567, [1. 3.], 0.0
40, 0.5, 2.0, 2.7, 5, 560, [1. 3.], 3.1554436208840472e-30
40, 0.5, 2.0, 2.7, 6, 677, [1. 3.], 0.0
40, 0.5, 2.0, 2.7, 7, 547, [1. 3.], 2.0904813988356813e-28
40, 0.5, 2.0, 2.7, 8, 617, [1. 3.], 3.1554436208840472e-30
40, 0.5, 2.0, 2.7, 9, 667, [1. 3.], 0.0
40, 0.5, 2.0, 2.7, 10, 572, [1. 3.], 7.3285178095032e-28
40, 0.5, 2.0, 2.7, 11, 484, [1. 3.], 7.517055565851021e-27
40, 0.5, 2.0, 2.7, 12, 624, [1. 3.], 3.1554436208840472e-30
40, 0.5, 2.0, 2.7, 13, 649, [1. 3.], 0.0
40, 0.5, 2.0, 2.7, 14, 622, [1. 3.], 0.0
40, 0.5, 2.0, 2.7, 15, 733, [1. 3.], 0.0
40, 0.5, 2.0, 2.7, 16, 567, [1. 3.], 3.685250493439531e-25
40, 0.5, 2.0, 2.7, 17, 436, [1. 3.], 1.2027052247090068e-25
40, 0.5, 2.0, 2.7, 18, 537, [1. 3.], 1.5777218104420236e-30
40, 0.5, 2.0, 2.7, 19, 529, [1. 3.], 1.0097419586828951e-28
40, 0.5, 2.0, 2.8, 0, 970, [1. 3.], 0.0
40, 0.5, 2.0, 2.8, 1, 999, [1. 3.], 0.0
40, 0.5, 2.0, 2.8, 2, 999, [1. 3.], 0.0
40, 0.5, 2.0, 2.8, 3, 999, [1. 3.], 0.0
40, 0.5, 2.0, 2.8, 4, 999, [1. 3.], 0.0
40, 0.5, 2.0, 2.8, 5, 999, [1. 3.], 0.0
40, 0.5, 2.0, 2.8, 6, 999, [1. 3.], 0.0
40, 0.5, 2.0, 2.8, 7, 955, [1. 3.], 0.0
40, 0.5, 2.0, 2.8, 8, 999, [1. 3.], 0.0
40, 0.5, 2.0, 2.8, 9, 999, [1. 3.], 0.0
40, 0.5, 2.0, 2.8, 10, 999, [1. 3.], 0.0
40, 0.5, 2.0, 2.8, 11, 999, [1. 3.], 0.0
40, 0.5, 2.0, 2.8, 12, 921, [1. 3.], 0.0
40, 0.5, 2.0, 2.8, 13, 999, [1. 3.], 0.0
40, 0.5, 2.0, 2.8, 14, 999, [1. 3.], 0.0
40, 0.5, 2.0, 2.8, 15, 999, [1. 3.], 0.0
40, 0.5, 2.0, 2.8, 16, 948, [1. 3.], 0.0
40, 0.5, 2.0, 2.8, 17, 999, [1. 3.], 0.0
40, 0.5, 2.0, 2.8, 18, 972, [1. 3.], 0.0
40, 0.5, 2.0, 2.8, 19, 989, [1. 3.], 0.0
40, 0.5, 2.0, 2.9, 0, 999, [1. 3.], 7.651950780643815e-29
40, 0.5, 2.0, 2.9, 1, 999, [1. 3.], 2.711819802223959e-24
40, 0.5, 2.0, 2.9, 2, 999, [1. 3.], 1.557913513111924e-25
40, 0.5, 2.0, 2.9, 3, 999, [1. 3.], 1.711508202346438e-23
40, 0.5, 2.0, 2.9, 4, 999, [1. 3.], 7.888609052210118e-31
40, 0.5, 2.0, 2.9, 5, 999, [1. 3.], 0.0
40, 0.5, 2.0, 2.9, 6, 999, [1. 3.], 1.8940550334356493e-27
40, 0.5, 2.0, 2.9, 7, 999, [1. 3.], 8.380338397731489e-24
40, 0.5, 2.0, 2.9, 8, 999, [1. 3.], 2.68212707775144e-28
40, 0.5, 2.0, 2.9, 9, 999, [1. 3.], 3.2122581721389697e-24
40, 0.5, 2.0, 2.9, 10, 999, [1. 3.], 2.5637979419682884e-28
40, 0.5, 2.0, 2.9, 11, 999, [1. 3.], 1.672385119068545e-28
40, 0.5, 2.0, 2.9, 12, 999, [1. 3.], 4.370423521278293e-25
40, 0.5, 2.0, 2.9, 13, 999, [1. 3.], 2.130713305001953e-27
40, 0.5, 2.0, 2.9, 14, 999, [1. 3.], 1.188371622061141e-24
40, 0.5, 2.0, 2.9, 15, 999, [1. 3.], 3.944304526105059e-30
40, 0.5, 2.0, 2.9, 16, 999, [1. 3.], 2.1135161372681348e-26
40, 0.5, 2.0, 2.9, 17, 999, [1. 3.], 0.0
40, 0.5, 2.0, 2.9, 18, 999, [1. 3.], 6.310887241768095e-30
40, 0.5, 2.0, 2.9, 19, 999, [1. 3.], 1.4852073589213242e-24
40, 0.5, 2.0, 3.0, 0, 999, [1. 3.], 8.736155292322784e-23
40, 0.5, 2.0, 3.0, 1, 999, [1. 3.], 1.0189447182343832e-17
40, 0.5, 2.0, 3.0, 2, 999, [1. 3.], 2.984994714701067e-17
40, 0.5, 2.0, 3.0, 3, 999, [1. 3.], 7.864478806861366e-22
40, 0.5, 2.0, 3.0, 4, 999, [1. 3.], 1.814143423736761e-24
40, 0.5, 2.0, 3.0, 5, 999, [1. 3.], 7.240282073662533e-20
40, 0.5, 2.0, 3.0, 6, 999, [1. 3.], 5.738063545578257e-20
40, 0.5, 2.0, 3.0, 7, 999, [1. 3.], 2.7762783367643826e-23
40, 0.5, 2.0, 3.0, 8, 999, [1.00000001 2.99999999], 3.466255241879228e-16
40, 0.5, 2.0, 3.0, 9, 999, [1. 3.], 7.649925886551911e-18
40, 0.5, 2.0, 3.0, 10, 999, [1. 3.], 1.0048539950761375e-22
40, 0.5, 2.0, 3.0, 11, 999, [1. 3.], 4.35445697655662e-25
40, 0.5, 2.0, 3.0, 12, 999, [1. 3.], 1.8067982044166078e-17
40, 0.5, 2.0, 3.0, 13, 999, [1. 3.], 6.688857923053408e-20
40, 0.5, 2.0, 3.0, 14, 999, [1. 3.], 1.3166728564609969e-18
40, 0.5, 2.0, 3.0, 15, 999, [1. 3.], 1.2224691565017968e-22
40, 0.5, 2.0, 3.0, 16, 999, [1. 3.], 7.670107536768772e-20
40, 0.5, 2.0, 3.0, 17, 999, [1. 3.], 1.3826637704304605e-20
40, 0.5, 2.0, 3.0, 18, 999, [1. 3.], 9.072279002732645e-18
40, 0.5, 2.0, 3.0, 19, 999, [1. 3.], 1.0371552284543475e-19
40, 0.5, 2.0, 3.1, 0, 999, [1.00000005 2.99999994], 7.330929607872382e-15
40, 0.5, 2.0, 3.1, 1, 999, [1.00000005 2.99999992], 1.1547731116371578e-14
40, 0.5, 2.0, 3.1, 2, 999, [0.99999968 3.00000031], 2.0015174242604877e-13
40, 0.5, 2.0, 3.1, 3, 999, [1. 3.], 3.5149527578717546e-19
40, 0.5, 2.0, 3.1, 4, 999, [1. 3.], 5.228605509655404e-17
40, 0.5, 2.0, 3.1, 5, 999, [1. 3.], 3.371185996835087e-18
40, 0.5, 2.0, 3.1, 6, 999, [0.99999998 3.00000001], 7.276518446310272e-16
40, 0.5, 2.0, 3.1, 7, 999, [0.99999982 3.0000002 ], 7.359957914662009e-14
40, 0.5, 2.0, 3.1, 8, 999, [1.00000001 2.99999996], 6.826836317426698e-15
40, 0.5, 2.0, 3.1, 9, 999, [1.00000005 3.00000001], 1.6939940730201703e-14
40, 0.5, 2.0, 3.1, 10, 999, [0.99999995 3.00000003], 4.690229446925864e-15
40, 0.5, 2.0, 3.1, 11, 999, [0.99999999 3.00000001], 1.0573472856410846e-16
40, 0.5, 2.0, 3.1, 12, 999, [0.99999998 3.00000003], 1.435478760371785e-15
40, 0.5, 2.0, 3.1, 13, 999, [1.00000029 3.00000006], 5.572619586051172e-13
40, 0.5, 2.0, 3.1, 14, 999, [1.00000001 3.00000001], 8.709818791863005e-16
40, 0.5, 2.0, 3.1, 15, 999, [0.99999949 3.00000044], 4.704664468806784e-13
40, 0.5, 2.0, 3.1, 16, 999, [0.9999999  2.99999995], 1.0025284770029457e-13
40, 0.5, 2.0, 3.1, 17, 999, [1.00000023 2.99999985], 9.676934437800546e-14
40, 0.5, 2.0, 3.1, 18, 999, [0.99999997 3.00000002], 1.5541149572671486e-15
40, 0.5, 2.0, 3.1, 19, 999, [1.00000176 2.99999856], 5.602255486559848e-12
40, 0.5, 2.0, 3.2, 0, 999, [0.99999971 3.00000026], 1.5781629532491135e-13
40, 0.5, 2.0, 3.2, 1, 999, [0.99999956 3.00000045], 3.9451859586777363e-13
40, 0.5, 2.0, 3.2, 2, 999, [0.99998827 3.0000125 ], 2.9607980175415417e-10
40, 0.5, 2.0, 3.2, 3, 999, [0.99999923 3.00000075], 1.158946310910248e-12
40, 0.5, 2.0, 3.2, 4, 999, [1.00000496 2.99999579], 4.4547264642509634e-11
40, 0.5, 2.0, 3.2, 5, 999, [0.99999841 3.00000129], 4.553917157333316e-12
40, 0.5, 2.0, 3.2, 6, 999, [0.99999994 3.00000005], 6.7127617486629166e-15
40, 0.5, 2.0, 3.2, 7, 999, [0.99999994 3.00000008], 1.0788056279841281e-14
40, 0.5, 2.0, 3.2, 8, 999, [1.00000254 2.99999916], 1.87892839659918e-11
40, 0.5, 2.0, 3.2, 9, 999, [0.99999987 2.99999523], 1.1873145215212844e-10
40, 0.5, 2.0, 3.2, 10, 999, [1.00000095 2.99999866], 3.3372102903880274e-12
40, 0.5, 2.0, 3.2, 11, 999, [1.00000001 3.00000068], 2.367597613235947e-12
40, 0.5, 2.0, 3.2, 12, 999, [1.00000152 2.99999893], 4.293229393931168e-12
40, 0.5, 2.0, 3.2, 13, 999, [1.00000233 2.99999703], 1.585026561848874e-11
40, 0.5, 2.0, 3.2, 14, 999, [0.9999996  2.99999895], 9.621486175441484e-12
40, 0.5, 2.0, 3.2, 15, 999, [1.00000348 2.99999576], 3.2435289087507373e-11
40, 0.5, 2.0, 3.2, 16, 999, [1.00000027 2.99999961], 2.7991212718356616e-13
40, 0.5, 2.0, 3.2, 17, 999, [0.99999611 3.0000036 ], 2.8441267271326478e-11
40, 0.5, 2.0, 3.2, 18, 999, [0.99999931 3.00000107], 2.1884405977606923e-12
40, 0.5, 2.0, 3.2, 19, 999, [1.00000054 2.99999919], 1.2233747911374369e-12
40, 0.5, 2.0, 3.3, 0, 999, [1.00003005 2.99996981], 1.8148817201523312e-09
40, 0.5, 2.0, 3.3, 1, 999, [0.99999779 2.99999677], 1.3378977587939217e-10
40, 0.5, 2.0, 3.3, 2, 999, [1.00000466 2.99999825], 5.863232251312046e-11
40, 0.5, 2.0, 3.3, 3, 999, [0.99999877 3.00000088], 2.754473757913975e-12
40, 0.5, 2.0, 3.3, 4, 999, [1.0000008  3.00000092], 1.338949043812074e-11
40, 0.5, 2.0, 3.3, 5, 999, [0.99999199 2.99999956], 3.5008988551311635e-10
40, 0.5, 2.0, 3.3, 6, 999, [0.9999941  3.00001706], 8.23850207189685e-10
40, 0.5, 2.0, 3.3, 7, 999, [1.00003875 2.99995633], 3.5050445019774773e-09
40, 0.5, 2.0, 3.3, 8, 999, [0.99998534 3.00001187], 3.8706312668810923e-10
40, 0.5, 2.0, 3.3, 9, 999, [1.00002479 2.99996805], 1.8402084779832357e-09
40, 0.5, 2.0, 3.3, 10, 999, [0.99999831 3.00000217], 8.45550093028609e-12
40, 0.5, 2.0, 3.3, 11, 999, [1.00001269 2.99999008], 2.90120533134066e-10
40, 0.5, 2.0, 3.3, 12, 999, [1.00001442 2.99998494], 4.364913526051517e-10
40, 0.5, 2.0, 3.3, 13, 999, [0.9999932  3.00001151], 2.671316915350752e-10
40, 0.5, 2.0, 3.3, 14, 999, [0.99999868 3.00000129], 3.4022641382570347e-12
40, 0.5, 2.0, 3.3, 15, 999, [0.99997095 3.00002373], 1.51988298130866e-09
40, 0.5, 2.0, 3.3, 16, 999, [0.99999668 2.99999944], 7.144149014961818e-11
40, 0.5, 2.0, 3.3, 17, 999, [0.9999996  2.99999966], 2.522635038518547e-12
40, 0.5, 2.0, 3.3, 18, 999, [1.00000221 2.99999524], 5.3507643458052564e-11
40, 0.5, 2.0, 3.3, 19, 999, [1.00000882 2.99997831], 1.2112952799959156e-09
40, 0.5, 2.0, 3.4, 0, 999, [0.99998198 3.00001832], 6.605677752463832e-10
40, 0.5, 2.0, 3.4, 1, 999, [0.99992752 3.00027452], 2.438998873460227e-07
40, 0.5, 2.0, 3.4, 2, 999, [1.00000543 2.99999941], 1.2384311434093594e-10
40, 0.5, 2.0, 3.4, 3, 999, [1.00004127 2.99996314], 3.1397097471171437e-09
40, 0.5, 2.0, 3.4, 4, 999, [1.00000162 3.00000932], 5.675075555791234e-10
40, 0.5, 2.0, 3.4, 5, 999, [0.99999155 3.00000344], 1.8336387429813316e-10
40, 0.5, 2.0, 3.4, 6, 999, [1.0000059  2.99999269], 9.628928482983799e-11
40, 0.5, 2.0, 3.4, 7, 999, [1.00002201 2.99999081], 1.2264571628948913e-09
40, 0.5, 2.0, 3.4, 8, 999, [1.00008966 2.99989199], 2.1052804958135043e-08
40, 0.5, 2.0, 3.4, 9, 999, [1.00005814 2.99990238], 1.9142499921881236e-08
40, 0.5, 2.0, 3.4, 10, 999, [1.00000638 3.00001827], 2.8057344147752864e-09
40, 0.5, 2.0, 3.4, 11, 999, [1.00004257 2.99997834], 4.030081402479752e-09
40, 0.5, 2.0, 3.4, 12, 999, [0.99986305 3.00019112], 6.702004316079445e-08
40, 0.5, 2.0, 3.4, 13, 999, [1.00008531 3.00028168], 6.253764280665065e-07
40, 0.5, 2.0, 3.4, 14, 999, [1.00003631 2.99998777], 3.788285698458667e-09
40, 0.5, 2.0, 3.4, 15, 999, [1.00006244 2.9999828 ], 1.2380658037921943e-08
40, 0.5, 2.0, 3.4, 16, 999, [1.00001684 2.99998784], 5.192896151575757e-10
40, 0.5, 2.0, 3.4, 17, 999, [0.99998113 2.99999878], 1.9713470149178803e-09
40, 0.5, 2.0, 3.4, 18, 999, [1.00000498 3.0000002 ], 1.3216374116207208e-10
40, 0.5, 2.0, 3.4, 19, 999, [0.99999987 2.9999922 ], 3.124254277453275e-10
40, 0.5, 2.0, 3.5, 0, 999, [0.99999591 2.99999805], 1.6672778120013956e-10
40, 0.5, 2.0, 3.5, 1, 999, [0.9999792  2.99997757], 8.412769515050662e-09
40, 0.5, 2.0, 3.5, 2, 999, [0.99989393 3.00009426], 2.0694873025375873e-08
40, 0.5, 2.0, 3.5, 3, 999, [1.00005766 3.0000619 ], 6.433656298563263e-08
40, 0.5, 2.0, 3.5, 4, 999, [0.99986483 3.00003847], 5.7156332144268073e-08
40, 0.5, 2.0, 3.5, 5, 999, [0.99979399 3.00014209], 7.897422367081133e-08
40, 0.5, 2.0, 3.5, 6, 999, [0.9999528  3.00004369], 4.1866022574678746e-09
40, 0.5, 2.0, 3.5, 7, 999, [1.0000041  3.00000106], 1.2439687207432842e-10
40, 0.5, 2.0, 3.5, 8, 999, [0.99988721 3.00005279], 2.9907096341457796e-08
40, 0.5, 2.0, 3.5, 9, 999, [1.00005211 2.99985923], 5.3974884262924746e-08
40, 0.5, 2.0, 3.5, 10, 999, [0.99983072 3.00019245], 6.783828066996677e-08
40, 0.5, 2.0, 3.5, 11, 999, [1.00011298 2.99991703], 2.32487712953027e-08
40, 0.5, 2.0, 3.5, 12, 999, [1.00014336 3.00000051], 1.0333659844047317e-07
40, 0.5, 2.0, 3.5, 13, 999, [1.00002468 2.9999415 ], 8.607846711728117e-09
40, 0.5, 2.0, 3.5, 14, 999, [0.99990045 3.00013936], 3.5673125691046657e-08
40, 0.5, 2.0, 3.5, 15, 999, [1.00002534 3.00001363], 6.9035575540402195e-09
40, 0.5, 2.0, 3.5, 16, 999, [0.99981813 2.99997822], 1.994474721053235e-07
40, 0.5, 2.0, 3.5, 17, 999, [0.99993368 3.00012517], 3.39177081007345e-08
40, 0.5, 2.0, 3.5, 18, 999, [1.0000441  2.99993117], 9.129045404799485e-09
40, 0.5, 2.0, 3.5, 19, 999, [0.99995353 3.00006425], 7.551667449051928e-09
40, 0.5, 2.0, 3.6, 0, 999, [1.00001055 2.99991908], 2.6472691694085368e-08
40, 0.5, 2.0, 3.6, 1, 999, [0.99987263 3.0001396 ], 3.631026974557193e-08
40, 0.5, 2.0, 3.6, 2, 999, [0.99985308 3.00009326], 4.180183615161963e-08
40, 0.5, 2.0, 3.6, 3, 999, [1.00018956 2.99992492], 9.399977227544143e-08
40, 0.5, 2.0, 3.6, 4, 999, [0.99990371 3.00007201], 1.6815729683487015e-08
40, 0.5, 2.0, 3.6, 5, 999, [1.00025773 2.99975586], 1.267705304470392e-07
40, 0.5, 2.0, 3.6, 6, 999, [1.00002732 2.9999986 ], 3.437252135445899e-09
40, 0.5, 2.0, 3.6, 7, 999, [1.00091643 2.99929869], 1.5167842601683538e-06
40, 0.5, 2.0, 3.6, 8, 999, [1.00001373 3.00005985], 2.542877175366181e-08
40, 0.5, 2.0, 3.6, 9, 999, [0.99945409 3.00056115], 6.138362146152928e-07
40, 0.5, 2.0, 3.6, 10, 999, [0.99988168 3.00016692], 5.130727143445585e-08
40, 0.5, 2.0, 3.6, 11, 999, [0.99995018 3.00007946], 1.2308794346900358e-08
40, 0.5, 2.0, 3.6, 12, 999, [1.00010747 2.99997865], 4.1672241550037214e-08
40, 0.5, 2.0, 3.6, 13, 999, [0.99999894 2.99998114], 1.944736119514652e-09
40, 0.5, 2.0, 3.6, 14, 999, [1.0000027  2.99990679], 4.1467221918384916e-08
40, 0.5, 2.0, 3.6, 15, 999, [0.99898523 3.00095578], 1.9571853436966147e-06
40, 0.5, 2.0, 3.6, 16, 999, [1.00035196 2.99960447], 2.879102109057127e-07
40, 0.5, 2.0, 3.6, 17, 999, [1.00014189 2.9998348 ], 4.9598372302081137e-08
40, 0.5, 2.0, 3.6, 18, 999, [1.00027942 2.99977297], 1.4059749944295483e-07
40, 0.5, 2.0, 3.6, 19, 999, [1.00025236 3.00012834], 6.598856490478029e-07
40, 0.5, 2.0, 3.7, 0, 999, [0.99993901 2.99976768], 4.0182432030256084e-07
40, 0.5, 2.0, 3.7, 1, 999, [0.99970163 3.00045702], 3.985670763936549e-07
40, 0.5, 2.0, 3.7, 2, 999, [1.00027658 2.99955526], 3.874067323310325e-07
40, 0.5, 2.0, 3.7, 3, 999, [0.99991031 3.00018463], 7.818504255174333e-08
40, 0.5, 2.0, 3.7, 4, 999, [0.99967457 3.00010427], 3.1242719729220783e-07
40, 0.5, 2.0, 3.7, 5, 999, [1.00003414 3.00012768], 1.2220469451176942e-07
40, 0.5, 2.0, 3.7, 6, 999, [1.00002736 2.99995798], 3.372819607584628e-09
40, 0.5, 2.0, 3.7, 7, 999, [1.00018237 2.99994022], 9.69445239628287e-08
40, 0.5, 2.0, 3.7, 8, 999, [1.00003374 3.00012832], 1.226553720542743e-07
40, 0.5, 2.0, 3.7, 9, 999, [1.00021138 2.99986615], 8.664142967418032e-08
40, 0.5, 2.0, 3.7, 10, 999, [1.00075569 2.99947425], 1.0589813931996676e-06
40, 0.5, 2.0, 3.7, 11, 999, [0.99935254 3.0005711 ], 7.6867268070413e-07
40, 0.5, 2.0, 3.7, 12, 999, [0.99918063 3.00046067], 1.3982460807868698e-06
40, 0.5, 2.0, 3.7, 13, 999, [0.99992067 3.00021796], 1.3067730520293813e-07
40, 0.5, 2.0, 3.7, 14, 999, [0.99956357 3.00034133], 3.431580055561152e-07
40, 0.5, 2.0, 3.7, 15, 999, [0.99997341 2.99996779], 1.5571700115978652e-08
40, 0.5, 2.0, 3.7, 16, 999, [0.99971765 2.99998469], 4.343728881251584e-07
40, 0.5, 2.0, 3.7, 17, 999, [0.99965276 3.00048988], 4.4194972197376396e-07
40, 0.5, 2.0, 3.7, 18, 999, [0.9999113  3.00030591], 2.9018064109366206e-07
40, 0.5, 2.0, 3.7, 19, 999, [0.99997161 2.99987777], 1.0648811117793338e-07
40, 0.5, 2.0, 3.8, 0, 999, [0.99993126 3.00013613], 4.141855095200474e-08
40, 0.5, 2.0, 3.8, 1, 999, [1.00016357 2.99975356], 1.1495984427259616e-07
40, 0.5, 2.0, 3.8, 2, 999, [0.99998488 2.99948507], 1.3891838364040876e-06
40, 0.5, 2.0, 3.8, 3, 999, [0.99983347 3.00024254], 1.0966689152135205e-07
40, 0.5, 2.0, 3.8, 4, 999, [0.99998665 3.00021732], 2.1382820486497745e-07
40, 0.5, 2.0, 3.8, 5, 999, [1.00004338 2.99961288], 6.243706861743122e-07
40, 0.5, 2.0, 3.8, 6, 999, [1.0001935  2.99994644], 1.1863939804911398e-07
40, 0.5, 2.0, 3.8, 7, 999, [0.99994632 3.00002225], 7.327009795786764e-09
40, 0.5, 2.0, 3.8, 8, 999, [1.0002189  2.99961676], 3.028234451397326e-07
40, 0.5, 2.0, 3.8, 9, 999, [1.00038645 2.99949148], 4.6753971524542466e-07
40, 0.5, 2.0, 3.8, 10, 999, [0.99925387 3.00041401], 1.169336517611405e-06
